Days,Date,Total BTC,Market Cap,Count,Blocks last 24h,Blocks avg. per hour,Difficulty,Next Difficulty,Network Hashrate Terahashs,Network Hashrate PetaFLOPS,Price,Open,High,Low,Vol.,Change %
1915,2019-04-30,16522800,87551838780,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5320.8,5235.4,5336.6,5195.9,697420,1.64
1916,2019-05-01,16522800,91537385982,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5384.2,5321.1,5396.3,5319.5,623640,1.19
1917,2019-05-02,16522800,93755324040,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5493.8,5384.6,5530.8,5370,722230,2.04
1918,2019-05-03,16522800,97921564583,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5766.8,5493.6,5844.2,5478.7,1040000,4.97
1919,2019-05-04,16522800,96212313968,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5830.9,5768,5899.2,5605,920610,1.11
1920,2019-05-05,16522800,96394081291,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5774.9,5830.8,5838.2,5708.2,709020,-0.96
1921,2019-05-06,16522800,97281289560,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5745.1,5775.1,5801.4,5630.5,755390,-0.52
1922,2019-05-07,16522800,98089254480,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5849.5,5745.5,6019.8,5745.5,955880,1.82
1923,2019-05-08,16522800,1.02E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,5990.3,5849.4,6011.3,5799.1,757130,2.41
1924,2019-05-09,16522800,1.06E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6191.5,5990.5,6206,5990,799960,3.36
1925,2019-05-10,16522800,1.19E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6386,6194.3,6466.6,6157.8,907940,3.14
1926,2019-05-11,16522800,1.15E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7190.3,6386.6,7373.8,6386.5,1310000,12.59
1927,2019-05-12,16522800,1.31E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,6984.8,7190,7518.9,6802.6,1350000,-2.86
1928,2019-05-13,16522800,1.31E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7806,6984.7,8058.3,6893.1,1200000,11.76
1929,2019-05-14,16522800,1.35E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7994.6,7806.4,8323.9,7674,1330000,2.42
1930,2019-05-15,16522800,1.29E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8164.6,7994.8,8225.3,7856.5,1130000,2.13
1931,2019-05-16,16522800,1.19E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7871.8,8164.8,8293.3,7720.4,1180000,-3.59
1932,2019-05-17,16522800,1.21E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7359.5,7871.9,7924,6998.6,1430000,-6.51
1933,2019-05-18,16522800,1.36E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7262.6,7359.9,7458.5,7189.4,865530,-1.32
1934,2019-05-19,16522800,1.31E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8157.2,7261.9,8253.4,7252.3,1080000,12.32
1935,2019-05-20,16522800,1.32E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7965.3,8156.4,8156.4,7604,958810,-2.35
1936,2019-05-21,16522800,1.27E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7930.3,7965,8056.8,7813.2,804880,-0.44
1937,2019-05-22,16522800,1.31E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7635.7,7928.7,7999,7545.9,821400,-3.72
1938,2019-05-23,16522800,1.33E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7852.1,7637.2,7939.1,7486.8,815140,2.83
1939,2019-05-24,16522800,1.41E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7970.1,7852.8,8124.1,7775.4,868470,1.5
1940,2019-05-25,16522800,1.43E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8027.4,7971.4,8090.1,7919.1,691270,0.72
1941,2019-05-26,16522800,1.46E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8630.2,8029.6,8718.6,7866.5,872120,7.51
1942,2019-05-27,16522800,1.44E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8760.1,8628.9,8902.8,8607.3,907960,1.51
1943,2019-05-28,16522800,1.43E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8716.3,8759.4,8794.1,8568.8,763200,-0.5
1944,2019-05-29,16522800,1.37E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8647.8,8715.6,8747.2,8435.3,15430000,-0.79
1945,2019-05-30,16522800,1.41E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8271.9,8647.8,9045.9,8054.7,1040000,-4.35
1946,2019-05-31,16522800,1.42E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8558.3,8271.4,8578.8,8135,858410,3.46
1947,2019-06-01,16522800,1.44E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8545.7,8556.9,8615.8,8454,686750,-0.15
1948,2019-06-02,16522800,1.40E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8728.6,8545.8,8807.7,8534.8,614540,2.14
1949,2019-06-03,16522800,1.26E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8124.8,8728.6,8734.9,8102.7,739450,-6.92
1950,2019-06-04,16522800,1.29E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7685.5,8118.1,8118.1,7494,966950,-5.41
1951,2019-06-05,16522800,1.28E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7779.1,7685.6,7885,7590.4,762940,1.22
1952,2019-06-06,16522800,1.32E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7784.9,7779.6,7861.4,7480.4,651820,0.08
1953,2019-06-07,16522800,1.31E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7985.2,7785.8,8099.4,7749.4,588870,2.57
1954,2019-06-08,16522800,1.26E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7901.4,7985.3,8044.4,7770.5,485810,-1.05
1955,2019-06-09,16522800,1.31E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7635,7901.6,7937.5,7516.9,554480,-3.37
1956,2019-06-10,16522800,1.31E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7987.8,7635,8012.8,7523.6,641380,4.62
1957,2019-06-11,16522800,1.35E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7888,7987.8,8010.4,7714.5,579000,-1.25
1958,2019-06-12,16522800,1.36E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8133.1,7888,8198.1,7805.8,607890,3.11
1959,2019-06-13,16522800,1.43E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8219,8132.4,8306.1,8028.6,574210,1.06
1960,2019-06-14,16522800,1.46E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8656.1,8218.6,8685.3,8153.2,643170,5.32
1961,2019-06-15,16522800,1.50E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8812.5,8655.8,8856.7,8582.3,608690,1.81
1962,2019-06-16,16522800,1.54E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8962.5,8812.2,9332,8771.1,849770,1.7
1963,2019-06-17,16522800,1.49E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9318.8,8961,9438.1,8959.8,738800,3.98
1964,2019-06-18,16522800,1.53E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9080.6,9318.9,9336.1,8962.7,723170,-2.56
1965,2019-06-19,16522800,1.58E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9255.4,9080.7,9295.1,9044,587570,1.93
1966,2019-06-20,16522800,1.64E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9517,9255,9583.9,9188.4,693620,2.83
1967,2019-06-21,16522800,1.73E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10179.3,9517.7,10184.3,9517.4,769120,6.96
1968,2019-06-22,16522800,1.80E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10721.7,10178.1,11160.5,10031.3,1090000,5.33
1969,2019-06-23,16522800,1.82E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10897.1,10721.5,11361.3,10557.8,683790,1.64
1970,2019-06-24,16522800,1.93E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11046.4,10897.3,11114.4,10622.6,566960,1.37
1971,2019-06-25,16522800,2.06E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11809.9,11046.6,11833.9,11033.7,781090,6.91
1972,2019-06-26,16522800,1.83E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,13063.8,11811.6,13929.8,11747.3,1480000,10.62
1973,2019-06-27,16522800,2.03E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11287.8,13062.4,13422,10493.5,1590000,-13.59
1974,2019-06-28,16522800,1.99E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,12409.1,11288.4,12461.8,10970.5,1090000,9.93
1975,2019-06-29,16522800,1.80E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11906.5,12408,12422.9,11490.8,834620,-4.05
1976,2019-06-30,16522800,1.73E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10818.6,11906,12179.3,10765.4,880770,-9.14
1977,2019-07-01,16522800,1.78E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10616.6,10821.4,11254.5,10041.6,1040000,-1.87
1978,2019-07-02,16522800,1.97E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10835.9,10615.5,10923.5,9728.5,1120000,2.07
1979,2019-07-03,16522800,1.92E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11900.8,10835.9,11931.8,10835.9,998730,9.83
1980,2019-07-04,16522800,1.81E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11163.1,11899.3,11948,11087.1,840340,-6.2
1981,2019-07-05,16522800,1.85E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10970.2,11159.7,11381.8,10810.3,772670,-1.73
1982,2019-07-06,16522800,1.89E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11268,10969.8,11650.2,10967.9,688960,2.71
1983,2019-07-07,16522800,2.04E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11415.9,11267.9,11524.6,11108.1,601930,1.31
1984,2019-07-08,16522800,2.08E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,12252.6,11415.8,12332.3,11304.8,695600,7.33
1985,2019-07-09,16522800,1.99E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,12541.5,12250.6,12772.9,12111.2,847840,2.36
1986,2019-07-10,16522800,1.87E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,12110.6,12542.8,13134.4,11594.9,1110000,-3.44
1987,2019-07-11,16522800,1.95E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11342.3,12111.6,12111.6,11029,943130,-6.34
1988,2019-07-12,16522800,1.86E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11762.1,11343.7,11881.4,11109.8,738170,3.7
1989,2019-07-13,16522800,1.73E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11364.9,11762.8,11798.4,10839.4,747710,-3.38
1990,2019-07-14,16522800,1.81E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10200.1,11364.3,11448.7,10128.9,840760,-10.25
1991,2019-07-15,16522800,1.57E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10845.9,10199.9,11064.7,9885.4,956520,6.33
1992,2019-07-16,16522800,1.61E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9424.8,10844,11019.5,9375.3,1050000,-13.1
1993,2019-07-17,16522800,1.75E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9723.2,9425.1,9983.6,9082.6,1030000,3.17
1994,2019-07-18,16522800,1.73E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10651.4,9723.1,10787.1,9390,974490,9.55
1995,2019-07-19,16522800,1.80E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10571.5,10651.6,10758.4,10160.7,727790,-0.75
1996,2019-07-20,16522800,1.74E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10826.7,10571.9,11155.6,10462,668940,2.41
1997,2019-07-21,16522800,1.70E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10714.4,10827,10883.8,10442.5,562170,-1.04
1998,2019-07-22,16522800,1.65E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10412.5,10715.1,10806.3,10196.5,591270,-2.82
1999,2019-07-23,16522800,1.62E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9888.7,10412.8,10414.7,9865.4,663380,-5.03
2000,2019-07-24,16522800,1.64E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9804.3,9887.2,9945.3,9584,639540,-0.85
2001,2019-07-25,16522800,1.61E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9945.3,9804.7,10203.5,9776.6,545850,1.44
2002,2019-07-26,16522800,1.56E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9831,9945.2,10436.1,9724.2,493750,-1.15
2003,2019-07-27,16522800,1.57E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9492.1,9830.4,10232.3,9389.1,661890,-3.45
2004,2019-07-28,16522800,1.57E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9727.8,9491.1,9798.5,9401.1,518590,2.48
2005,2019-07-29,16522800,1.58E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9580.9,9728.5,9835.4,9502.5,510900,-1.51
2006,2019-07-30,16522800,1.65E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9580.7,9580,9703,9483,511510,0
2007,2019-07-31,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10082,9580.3,10100,9562.4,589840,5.23
2008,2019-08-01,16522800,1.74E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10380,10081.9,10459,9890.6,608370,2.96
2009,2019-08-02,16522800,1.79E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10520.1,10380.5,10664.8,10330.5,578290,1.35
2010,2019-08-03,16522800,1.82E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10815.7,10519.9,10893.6,10504.5,508750,2.81
2011,2019-08-04,16522800,1.95E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10934.6,10816.1,11017.7,10568.8,585710,1.1
2012,2019-08-05,16522800,1.87E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11816.8,10934.8,11922.3,10934.8,769630,8.07
2013,2019-08-06,16522800,1.98E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11480.9,11817.6,12291.9,11237,807580,-2.84
2014,2019-08-07,16522800,1.96E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,12013.9,11481,12114.5,11406.4,702850,4.64
2015,2019-08-08,16522800,1.96E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,12191.6,12015.9,12236.6,11727,592150,1.48
2016,2019-08-09,16522800,1.87E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,12089.8,12190,12225.3,11885,558720,-0.84
2017,2019-08-10,16522800,1.90E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11314.5,12090.5,12185,11281.6,570740,-6.41
2018,2019-08-11,16522800,1.88E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11517.2,11314.6,11728.4,11146.1,435830,1.79
2019,2019-08-12,16522800,1.79E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,11394.2,11505.1,11508.6,11267.3,391080,-1.07
2020,2019-08-13,16522800,1.69E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10892.9,11395,11445.6,10793.2,540780,-4.4
2021,2019-08-14,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10049.4,10894.2,10894.5,9965.5,745590,-7.74
2022,2019-08-15,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10303.4,10053.3,10448.2,9580.1,930050,2.53
2023,2019-08-16,16522800,1.69E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10335.6,10300.9,10734,9788.6,798670,0.31
2024,2019-08-17,16522800,1.71E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10218.1,10335.5,10460.7,10016.3,497770,-1.14
2025,2019-08-18,16522800,1.78E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10312.7,10219.3,10494.9,10086.7,441110,0.93
2026,2019-08-19,16522800,1.79E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10910.7,10312.8,10923.9,10267.8,519010,5.8
2027,2019-08-20,16522800,1.66E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10752.6,10911.2,10941.6,10581,515470,-1.45
2028,2019-08-21,16522800,1.68E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10141.5,10753.3,10797.8,9908,717650,-5.68
2029,2019-08-22,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10105,10141.1,10218.2,9777,520750,-0.36
2030,2019-08-23,16522800,1.68E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10388.7,10104.9,10434.3,9921.4,436260,2.81
2031,2019-08-24,16522800,1.66E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10131,10389.4,10415.9,9917.5,463850,-2.48
2032,2019-08-25,16522800,1.70E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10136.3,10132.1,10307,9935.2,422530,0.05
2033,2019-08-26,16522800,1.67E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10371.8,10136,10568.2,10136,568770,2.32
2034,2019-08-27,16522800,1.61E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10184.8,10372.2,10387.6,10060.2,419810,-1.8
2035,2019-08-28,16522800,1.57E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9729.4,10184.7,10271.3,9629.6,580290,-4.47
2036,2019-08-29,16522800,1.59E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9491,9729.1,9729.1,9343,509130,-2.45
2037,2019-08-30,16522800,1.59E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9585.4,9494.1,9675.7,9370.2,413920,0.99
2038,2019-08-31,16522800,1.62E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9594.4,9585.5,9677.5,9457.3,311490,0.09
2039,2019-09-01,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9729.3,9594.7,9799.5,9533.6,322660,1.41
2040,2019-09-02,16522800,1.77E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10348.8,9728.8,10431.5,9720.3,542790,6.37
2041,2019-09-03,16522800,1.75E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10612.3,10348.1,10756.8,10283.5,578790,2.55
2042,2019-09-04,16522800,1.75E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10568.2,10611.6,10783.6,10388.6,504450,-0.42
2043,2019-09-05,16522800,1.71E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10566.9,10567.8,10630.7,10469.9,402090,-0.01
2044,2019-09-06,16522800,1.74E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10309.3,10566.7,10896.2,10227.4,643020,-2.44
2045,2019-09-07,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10461.1,10306.9,10556.4,10302.3,393570,1.47
2046,2019-09-08,16522800,1.71E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10402.8,10461.6,10578,10266.3,339730,-0.56
2047,2019-09-09,16522800,1.67E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10309,10402.1,10478,10095.7,473760,-0.9
2048,2019-09-10,16522800,1.68E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10105.4,10308.7,10379.8,9970.7,383220,-1.98
2049,2019-09-11,16522800,1.72E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10162.5,10104.9,10257.5,9908.9,413060,0.57
2050,2019-09-12,16522800,1.70E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10415.1,10162.4,10447.9,10051,413220,2.49
2051,2019-09-13,16522800,1.71E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10342.1,10415.2,10441.4,10174.1,365520,-0.7
2052,2019-09-14,16522800,1.70E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10337.3,10342.2,10421.4,10253.7,326440,-0.05
2053,2019-09-15,16522800,1.70E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10311.5,10337.3,10360.4,10272,255790,-0.25
2054,2019-09-16,16522800,1.69E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10255.5,10311.3,10360.5,10108.5,372530,-0.54
2055,2019-09-17,16522800,1.68E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10195.7,10254.6,10273.6,10153.5,321640,-0.58
2056,2019-09-18,16522800,1.69E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10164.7,10195.7,10257.5,10119.3,318820,-0.3
2057,2019-09-19,16522800,1.67E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10250.5,10164.6,10297.6,9707.6,542250,0.84
2058,2019-09-20,16522800,1.65E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10172.7,10251.5,10279.5,10088.6,362070,-0.76
2059,2019-09-21,16522800,1.66E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9993,10172.8,10177.9,9939.8,326170,-1.77
2060,2019-09-22,16522800,1.61E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,10031.6,9993,10075,9870.9,337060,0.39
2061,2019-09-23,16522800,1.44E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,9702.2,10031.3,10048.8,9656.3,431100,-3.28
2062,2019-09-24,16522800,1.39E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8513.9,9702.7,9793.8,8069.4,933160,-12.25
2063,2019-09-25,16522800,1.34E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8432.4,8512.3,8729.8,8245.1,696110,-0.96
2064,2019-09-26,16522800,1.35E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8063.8,8432.5,8463.1,7773.6,731030,-4.37
2065,2019-09-27,16522800,1.35E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8184.9,8063.8,8257.4,7882.1,561400,1.5
2066,2019-09-28,16522800,1.34E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8208.5,8184.5,8297.2,8031.1,457790,0.29
2067,2019-09-29,16522800,1.36E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8049.1,8208,8226.8,7922.1,418480,-1.94
2068,2019-09-30,16522800,1.38E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8284.3,8048.9,8318.5,7749,600260,2.92
2069,2019-10-01,16522800,1.37E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8302.7,8285,8486.2,8187.9,533950,0.22
2070,2019-10-02,16522800,1.36E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8364.1,8302.7,8374,8167.7,405860,0.74
2071,2019-10-03,16522800,1.35E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8226.9,8363.6,8391.7,8090.1,460970,-1.64
2072,2019-10-04,16522800,1.35E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8148.1,8227.6,8233.6,8041.4,416920,-0.96
2073,2019-10-05,16522800,1.30E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8127.3,8148,8185.1,8030.6,360920,-0.25
2074,2019-10-06,16522800,1.36E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7881.9,8127.3,8145.5,7834.9,448800,-3.02
2075,2019-10-07,16522800,1.35E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8198.6,7882.6,8293.5,7797,604740,4.02
2076,2019-10-08,16522800,1.42E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8182.9,8198.5,8323.1,8118.1,469040,-0.19
2077,2019-10-09,16522800,1.42E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8566.7,8180.1,8655.9,8122.7,636430,4.69
2078,2019-10-10,16522800,1.37E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8562.3,8566.8,8638.5,8438.7,511460,-0.05
2079,2019-10-11,16522800,1.38E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8267.8,8562.2,8751.1,8249.7,667860,-3.44
2080,2019-10-12,16522800,1.37E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8304.4,8267.6,8394.8,8260.9,424020,0.44
2081,2019-10-13,16522800,1.38E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8281.5,8304.3,8450.2,8190.6,419870,-0.28
2082,2019-10-14,16522800,1.34E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8353.3,8281.3,8374.3,8222.2,505020,0.87
2083,2019-10-15,16522800,1.32E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8167.2,8353.4,8400.2,8139.5,469730,-2.23
2084,2019-10-16,16522800,1.33E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8000.4,8167.1,8185.9,7929.8,538920,-2.04
2085,2019-10-17,16522800,1.32E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,8073.3,8000.4,8118.2,7944.4,444950,0.91
2086,2019-10-18,16522800,1.31E+11,481823,0,0,9.23E+11,8.88E+11,6354668.57,80704290.84,7948.5,8073.3,8116.4,7842,505790,-1.55
